Data Source: Instituto Nacional de Estadística http://www.ine.es/inebmenu/mnu_clasifica.htm;;;;;
Coordenadas en formato wsg84, en decimal. Compatible con Google Maps.;;;;;
Author: Emilio Rodríguez. http://www.emiliort.com/mysql/municipios-espana-coordenadas/;;;;;
;;;;;
name;province;state;latitude;longitude;Google Maps URL
Cubillos;Zamora;Castilla y León;41.5748505;-5.739423;http://maps.google.es/maps?z=14&ll=41.5748505,-5.739423
Cubo de Benavente;Zamora;Castilla y León;42.1236626;-6.1631512;http://maps.google.es/maps?z=14&ll=42.1236626,-6.1631512
Cubo de Tierra del Vino, El;Zamora;Castilla y León;41.2549722;-5.7108636;http://maps.google.es/maps?z=14&ll=41.2549722,-5.7108636
Cuelgamures;Zamora;Castilla y León;41.3061134;-5.659101;http://maps.google.es/maps?z=14&ll=41.3061134,-5.659101
Entrala;Zamora;Castilla y León;41.4300252;-5.7548582;http://maps.google.es/maps?z=14&ll=41.4300252,-5.7548582
Espadañedo;Zamora;Castilla y León;42.1166191;-6.3948668;http://maps.google.es/maps?z=14&ll=42.1166191,-6.3948668
Faramontanos de Tábara;Zamora;Castilla y León;41.8364913;-5.888256;http://maps.google.es/maps?z=14&ll=41.8364913,-5.888256
Fariza;Zamora;Castilla y León;41.4166667;-6.2666667;http://maps.google.es/maps?z=14&ll=41.4166667,-6.2666667
Fermoselle;Zamora;Castilla y León;41.318664;-6.3978795;http://maps.google.es/maps?z=14&ll=41.318664,-6.3978795
Ferreras de Abajo;Zamora;Castilla y León;41.8967852;-6.0787868;http://maps.google.es/maps?z=14&ll=41.8967852,-6.0787868
Ferreras de Arriba;Zamora;Castilla y León;41.8988388;-6.1953142;http://maps.google.es/maps?z=14&ll=41.8988388,-6.1953142
Ferreruela;Zamora;Castilla y León;41.767182;-6.071509;http://maps.google.es/maps?z=14&ll=41.767182,-6.071509
Figueruela de Arriba;Zamora;Castilla y León;41.8685869;-6.4430634;http://maps.google.es/maps?z=14&ll=41.8685869,-6.4430634
Fonfría;Zamora;Castilla y León;41.636235;-6.1372112;http://maps.google.es/maps?z=14&ll=41.636235,-6.1372112
Fresno de la Polvorosa;Zamora;Castilla y León;42.0834912;-5.7700792;http://maps.google.es/maps?z=14&ll=42.0834912,-5.7700792
Fresno de la Ribera;Zamora;Castilla y León;41.5282387;-5.5695558;http://maps.google.es/maps?z=14&ll=41.5282387,-5.5695558
Fresno de Sayago;Zamora;Castilla y León;41.3180217;-5.9707812;http://maps.google.es/maps?z=14&ll=41.3180217,-5.9707812
Friera de Valverde;Zamora;Castilla y León;41.9135902;-5.8396272;http://maps.google.es/maps?z=14&ll=41.9135902,-5.8396272
Fuente Encalada;Zamora;Castilla y León;42.1106718;-5.9968638;http://maps.google.es/maps?z=14&ll=42.1106718,-5.9968638
Fuentelapeña;Zamora;Castilla y León;41.251399;-5.3850356;http://maps.google.es/maps?z=14&ll=41.251399,-5.3850356
Fuentes de Ropel;Zamora;Castilla y León;42.0029494;-5.5452682;http://maps.google.es/maps?z=14&ll=42.0029494,-5.5452682
Fuentesaúco;Zamora;Castilla y León;41.229368;-5.4967127;http://maps.google.es/maps?z=14&ll=41.229368,-5.4967127
Fuentesecas;Zamora;Castilla y León;41.6306351;-5.4724459;http://maps.google.es/maps?z=14&ll=41.6306351,-5.4724459
Fuentespreadas;Zamora;Castilla y León;41.3253784;-5.6292336;http://maps.google.es/maps?z=14&ll=41.3253784,-5.6292336
Galende;Zamora;Castilla y León;42.10423;-6.6626402;http://maps.google.es/maps?z=14&ll=42.10423,-6.6626402
Gallegos del Pan;Zamora;Castilla y León;41.5997094;-5.5815416;http://maps.google.es/maps?z=14&ll=41.5997094,-5.5815416
Gallegos del Río;Zamora;Castilla y León;41.7346092;-6.1744623;http://maps.google.es/maps?z=14&ll=41.7346092,-6.1744623
Gamones;Zamora;Castilla y León;41.4679087;-6.1795033;http://maps.google.es/maps?z=14&ll=41.4679087,-6.1795033
Gema;Zamora;Castilla y León;41.4183933;-5.6495824;http://maps.google.es/maps?z=14&ll=41.4183933,-5.6495824
Granja de Moreruela;Zamora;Castilla y León;41.8102609;-5.7389724;http://maps.google.es/maps?z=14&ll=41.8102609,-5.7389724
Granucillo;Zamora;Castilla y León;42.0519186;-5.9274134;http://maps.google.es/maps?z=14&ll=42.0519186,-5.9274134
Guarrate;Zamora;Castilla y León;41.2908305;-5.440093;http://maps.google.es/maps?z=14&ll=41.2908305,-5.440093
Hermisende;Zamora;Castilla y León;41.9688177;-6.8965569;http://maps.google.es/maps?z=14&ll=41.9688177,-6.8965569
Hiniesta, La;Zamora;Castilla y León;41.5115848;-5.7537105;http://maps.google.es/maps?z=14&ll=41.5115848,-5.7537105
Jambrina;Zamora;Castilla y León;41.3935874;-5.6654799;http://maps.google.es/maps?z=14&ll=41.3935874,-5.6654799
Justel;Zamora;Castilla y León;42.1490228;-6.2956159;http://maps.google.es/maps?z=14&ll=42.1490228,-6.2956159
Losacino;Zamora;Castilla y León;41.6810327;-6.0795242;http://maps.google.es/maps?z=14&ll=41.6810327,-6.0795242
Losacio;Zamora;Castilla y León;41.7116561;-6.041149;http://maps.google.es/maps?z=14&ll=41.7116561,-6.041149
Lubián;Zamora;Castilla y León;42.0347516;-6.9079684;http://maps.google.es/maps?z=14&ll=42.0347516,-6.9079684
Luelmo;Zamora;Castilla y León;41.439717;-6.1353492;http://maps.google.es/maps?z=14&ll=41.439717,-6.1353492
Maderal, El;Zamora;Castilla y León;41.2820497;-5.6229564;http://maps.google.es/maps?z=14&ll=41.2820497,-5.6229564
Madridanos;Zamora;Castilla y León;41.4791716;-5.6049205;http://maps.google.es/maps?z=14&ll=41.4791716,-5.6049205
Mahide;Zamora;Castilla y León;41.868838;-6.3788883;http://maps.google.es/maps?z=14&ll=41.868838,-6.3788883
Maire de Castroponce;Zamora;Castilla y León;42.1114977;-5.784377;http://maps.google.es/maps?z=14&ll=42.1114977,-5.784377
Malva;Zamora;Castilla y León;41.6538906;-5.4881966;http://maps.google.es/maps?z=14&ll=41.6538906,-5.4881966
Manganeses de la Lampreana;Zamora;Castilla y León;41.7502929;-5.7087189;http://maps.google.es/maps?z=14&ll=41.7502929,-5.7087189
Manganeses de la Polvorosa;Zamora;Castilla y León;42.0347363;-5.7473417;http://maps.google.es/maps?z=14&ll=42.0347363,-5.7473417
Manzanal de Arriba;Zamora;Castilla y León;41.9926232;-6.4399648;http://maps.google.es/maps?z=14&ll=41.9926232,-6.4399648
Manzanal de los Infantes;Zamora;Castilla y León;42.0535219;-6.3814745;http://maps.google.es/maps?z=14&ll=42.0535219,-6.3814745
Manzanal del Barco;Zamora;Castilla y León;41.635633;-5.9478878;http://maps.google.es/maps?z=14&ll=41.635633,-5.9478878
Matilla de Arzón;Zamora;Castilla y León;42.1047695;-5.6428834;http://maps.google.es/maps?z=14&ll=42.1047695,-5.6428834
Matilla la Seca;Zamora;Castilla y León;41.5795675;-5.500398;http://maps.google.es/maps?z=14&ll=41.5795675,-5.500398
Mayalde;Zamora;Castilla y León;41.2505841;-5.7990614;http://maps.google.es/maps?z=14&ll=41.2505841,-5.7990614
Melgar de Tera;Zamora;Castilla y León;41.9662735;-6.0145762;http://maps.google.es/maps?z=14&ll=41.9662735,-6.0145762
Micereces de Tera;Zamora;Castilla y León;41.9888285;-5.8710434;http://maps.google.es/maps?z=14&ll=41.9888285,-5.8710434
Milles de la Polvorosa;Zamora;Castilla y León;41.9237542;-5.7334898;http://maps.google.es/maps?z=14&ll=41.9237542,-5.7334898
Molacillos;Zamora;Castilla y León;41.5827182;-5.6592216;http://maps.google.es/maps?z=14&ll=41.5827182,-5.6592216
Molezuelas de la Carballeda;Zamora;Castilla y León;42.0819299;-6.18819;http://maps.google.es/maps?z=14&ll=42.0819299,-6.18819
Mombuey;Zamora;Castilla y León;42.0235806;-6.3311738;http://maps.google.es/maps?z=14&ll=42.0235806,-6.3311738
Monfarracinos;Zamora;Castilla y León;41.5540938;-5.7076135;http://maps.google.es/maps?z=14&ll=41.5540938,-5.7076135
Montamarta;Zamora;Castilla y León;41.6471738;-5.8030221;http://maps.google.es/maps?z=14&ll=41.6471738,-5.8030221
Moral de Sayago;Zamora;Castilla y León;41.4721341;-6.1010157;http://maps.google.es/maps?z=14&ll=41.4721341,-6.1010157
Moraleja de Sayago;Zamora;Castilla y León;41.1696019;-6.0034651;http://maps.google.es/maps?z=14&ll=41.1696019,-6.0034651
Moraleja del Vino;Zamora;Castilla y León;41.4637597;-5.6563684;http://maps.google.es/maps?z=14&ll=41.4637597,-5.6563684
Morales de Rey;Zamora;Castilla y León;42.0670943;-5.7876391;http://maps.google.es/maps?z=14&ll=42.0670943,-5.7876391
Morales de Toro;Zamora;Castilla y León;41.5368437;-5.3087395;http://maps.google.es/maps?z=14&ll=41.5368437,-5.3087395
Morales de Valverde;Zamora;Castilla y León;41.940069;-5.8898782;http://maps.google.es/maps?z=14&ll=41.940069,-5.8898782
Morales del Vino;Zamora;Castilla y León;41.4462688;-5.7306851;http://maps.google.es/maps?z=14&ll=41.4462688,-5.7306851
Moralina;Zamora;Castilla y León;41.4894582;-6.1383818;http://maps.google.es/maps?z=14&ll=41.4894582,-6.1383818
Moreruela de los Infanzones;Zamora;Castilla y León;41.6313078;-5.7070952;http://maps.google.es/maps?z=14&ll=41.6313078,-5.7070952
Moreruela de Tábara;Zamora;Castilla y León;41.7989579;-5.8710666;http://maps.google.es/maps?z=14&ll=41.7989579,-5.8710666
Muelas de los Caballeros;Zamora;Castilla y León;42.1281585;-6.3374138;http://maps.google.es/maps?z=14&ll=42.1281585,-6.3374138
Muelas del Pan;Zamora;Castilla y León;41.5223514;-5.9709355;http://maps.google.es/maps?z=14&ll=41.5223514,-5.9709355
Muga de Sayago;Zamora;Castilla y León;41.3898539;-6.2002229;http://maps.google.es/maps?z=14&ll=41.3898539,-6.2002229
Navianos de Valverde;Zamora;Castilla y León;41.9536741;-5.8167791;http://maps.google.es/maps?z=14&ll=41.9536741,-5.8167791
Olmillos de Castro;Zamora;Castilla y León;41.7316553;-5.9689327;http://maps.google.es/maps?z=14&ll=41.7316553,-5.9689327
Otero de Bodas;Zamora;Castilla y León;41.9390835;-6.1509157;http://maps.google.es/maps?z=14&ll=41.9390835,-6.1509157
Pajares de la Lampreana;Zamora;Castilla y León;41.7152695;-5.6932983;http://maps.google.es/maps?z=14&ll=41.7152695,-5.6932983
Palacios de Sanabria;Zamora;Castilla y León;42.0549159;-6.5270108;http://maps.google.es/maps?z=14&ll=42.0549159,-6.5270108
Palacios del Pan;Zamora;Castilla y León;41.6020106;-5.8780041;http://maps.google.es/maps?z=14&ll=41.6020106,-5.8780041
Pedralba de la Pradería;Zamora;Castilla y León;42.0269893;-6.6961183;http://maps.google.es/maps?z=14&ll=42.0269893,-6.6961183
Pego, El;Zamora;Castilla y León;41.3331264;-5.4691548;http://maps.google.es/maps?z=14&ll=41.3331264,-5.4691548
Peleagonzalo;Zamora;Castilla y León;41.4820893;-5.4818185;http://maps.google.es/maps?z=14&ll=41.4820893,-5.4818185
Peleas de Abajo;Zamora;Castilla y León;41.3931443;-5.6902283;http://maps.google.es/maps?z=14&ll=41.3931443,-5.6902283
Peñausende;Zamora;Castilla y León;41.2865147;-5.8674892;http://maps.google.es/maps?z=14&ll=41.2865147,-5.8674892
Peque;Zamora;Castilla y León;42.0736762;-6.2755442;http://maps.google.es/maps?z=14&ll=42.0736762,-6.2755442
Perdigón, El;Zamora;Castilla y León;41.4698873;-5.7401434;http://maps.google.es/maps?z=14&ll=41.4698873,-5.7401434
Pereruela;Zamora;Castilla y León;41.4168547;-5.8786938;http://maps.google.es/maps?z=14&ll=41.4168547,-5.8786938
Perilla de Castro;Zamora;Castilla y León;41.7262974;-5.8764511;http://maps.google.es/maps?z=14&ll=41.7262974,-5.8764511
Pías;Zamora;Castilla y León;42.0860402;-6.9995221;http://maps.google.es/maps?z=14&ll=42.0860402,-6.9995221
Piedrahita de Castro;Zamora;Castilla y León;41.6807735;-5.7287073;http://maps.google.es/maps?z=14&ll=41.6807735,-5.7287073
Pinilla de Toro;Zamora;Castilla y León;41.6275959;-5.365041;http://maps.google.es/maps?z=14&ll=41.6275959,-5.365041
Pino del Oro;Zamora;Castilla y León;41.5757189;-6.1210588;http://maps.google.es/maps?z=14&ll=41.5757189,-6.1210588
Piñero, El;Zamora;Castilla y León;41.353047;-5.5886577;http://maps.google.es/maps?z=14&ll=41.353047,-5.5886577
Pobladura de Valderaduey;Zamora;Castilla y León;41.7004639;-5.5416727;http://maps.google.es/maps?z=14&ll=41.7004639,-5.5416727
Pobladura del Valle;Zamora;Castilla y León;42.1025824;-5.7342338;http://maps.google.es/maps?z=14&ll=42.1025824,-5.7342338
Porto;Zamora;Castilla y León;42.1672708;-6.8994444;http://maps.google.es/maps?z=14&ll=42.1672708,-6.8994444
Pozoantiguo;Zamora;Castilla y León;41.5972727;-5.4371458;http://maps.google.es/maps?z=14&ll=41.5972727,-5.4371458
Pozuelo de Tábara;Zamora;Castilla y León;41.7844501;-5.8961121;http://maps.google.es/maps?z=14&ll=41.7844501,-5.8961121
Prado;Zamora;Castilla y León;41.9207997;-5.4194935;http://maps.google.es/maps?z=14&ll=41.9207997,-5.4194935
Puebla de Sanabria;Zamora;Castilla y León;42.0546898;-6.6339736;http://maps.google.es/maps?z=14&ll=42.0546898,-6.6339736
Pueblica de Valverde;Zamora;Castilla y León;41.9192896;-5.8984635;http://maps.google.es/maps?z=14&ll=41.9192896,-5.8984635
Quintanilla de Urz;Zamora;Castilla y León;42.0327038;-5.8494133;http://maps.google.es/maps?z=14&ll=42.0327038,-5.8494133
Quintanilla del Monte;Zamora;Castilla y León;41.8665799;-5.3508489;http://maps.google.es/maps?z=14&ll=41.8665799,-5.3508489
Quintanilla del Olmo;Zamora;Castilla y León;41.9058199;-5.4078198;http://maps.google.es/maps?z=14&ll=41.9058199,-5.4078198
Quiruelas de Vidriales;Zamora;Castilla y León;42.0183304;-5.8294083;http://maps.google.es/maps?z=14&ll=42.0183304,-5.8294083
Rabanales;Zamora;Castilla y León;41.7418108;-6.2781478;http://maps.google.es/maps?z=14&ll=41.7418108,-6.2781478
Rábano de Aliste;Zamora;Castilla y León;41.7450113;-6.433179;http://maps.google.es/maps?z=14&ll=41.7450113,-6.433179
Requejo;Zamora;Castilla y León;42.0306845;-6.7426453;http://maps.google.es/maps?z=14&ll=42.0306845,-6.7426453
Revellinos;Zamora;Castilla y León;41.8907409;-5.5688748;http://maps.google.es/maps?z=14&ll=41.8907409,-5.5688748
Riofrío de Aliste;Zamora;Castilla y León;41.8152876;-6.1772199;http://maps.google.es/maps?z=14&ll=41.8152876,-6.1772199
Rionegro del Puente;Zamora;Castilla y León;42.0065996;-6.2274464;http://maps.google.es/maps?z=14&ll=42.0065996,-6.2274464
Roales;Zamora;Castilla y León;41.551655;-5.7728676;http://maps.google.es/maps?z=14&ll=41.551655,-5.7728676
Robleda-Cervantes;Zamora;Castilla y León;42.0951158;-6.5900358;http://maps.google.es/maps?z=14&ll=42.0951158,-6.5900358
Roelos de Sayago;Zamora;Castilla y León;41.2526133;-6.1724087;http://maps.google.es/maps?z=14&ll=41.2526133,-6.1724087
Rosinos de la Requejada;Zamora;Castilla y León;42.084275;-6.5337096;http://maps.google.es/maps?z=14&ll=42.084275,-6.5337096
Salce;Zamora;Castilla y León;41.2700519;-6.2196613;http://maps.google.es/maps?z=14&ll=41.2700519,-6.2196613
Samir de los Caños;Zamora;Castilla y León;41.6718743;-6.1655458;http://maps.google.es/maps?z=14&ll=41.6718743,-6.1655458
San Agustín del Pozo;Zamora;Castilla y León;41.8854888;-5.5943484;http://maps.google.es/maps?z=14&ll=41.8854888,-5.5943484
San Cebrián de Castro;Zamora;Castilla y León;41.7051826;-5.7565253;http://maps.google.es/maps?z=14&ll=41.7051826,-5.7565253
San Cristóbal de Entreviñas;Zamora;Castilla y León;42.0462286;-5.6346102;http://maps.google.es/maps?z=14&ll=42.0462286,-5.6346102
San Esteban del Molar;Zamora;Castilla y León;41.9372786;-5.5519203;http://maps.google.es/maps?z=14&ll=41.9372786,-5.5519203
San Justo;Zamora;Castilla y León;42.1350405;-6.6246573;http://maps.google.es/maps?z=14&ll=42.1350405,-6.6246573
San Martín de Valderaduey;Zamora;Castilla y León;41.8134392;-5.4732092;http://maps.google.es/maps?z=14&ll=41.8134392,-5.4732092
San Miguel de la Ribera;Zamora;Castilla y León;41.3316527;-5.5776901;http://maps.google.es/maps?z=14&ll=41.3316527,-5.5776901
San Miguel del Valle;Zamora;Castilla y León;42.0294947;-5.497005;http://maps.google.es/maps?z=14&ll=42.0294947,-5.497005
San Pedro de Ceque;Zamora;Castilla y León;42.0429992;-6.0736935;http://maps.google.es/maps?z=14&ll=42.0429992,-6.0736935
San Pedro de la Nave-Almendra;Zamora;Castilla y León;41.5907438;-5.9213229;http://maps.google.es/maps?z=14&ll=41.5907438,-5.9213229
San Vicente de la Cabeza;Zamora;Castilla y León;41.805499;-6.2523091;http://maps.google.es/maps?z=14&ll=41.805499,-6.2523091
San Vitero;Zamora;Castilla y León;41.778467;-6.3490899;http://maps.google.es/maps?z=14&ll=41.778467,-6.3490899
Santa Clara de Avedillo;Zamora;Castilla y León;41.3396386;-5.6765138;http://maps.google.es/maps?z=14&ll=41.3396386,-5.6765138
Santa Colomba de las Monjas;Zamora;Castilla y León;41.9591722;-5.6860677;http://maps.google.es/maps?z=14&ll=41.9591722,-5.6860677
Santa Cristina de la Polvorosa;Zamora;Castilla y León;42.0002095;-5.7117875;http://maps.google.es/maps?z=14&ll=42.0002095,-5.7117875
Santa Croya de Tera;Zamora;Castilla y León;41.9860582;-5.9754245;http://maps.google.es/maps?z=14&ll=41.9860582,-5.9754245
Santa Eufemia del Barco;Zamora;Castilla y León;41.6779283;-5.8993834;http://maps.google.es/maps?z=14&ll=41.6779283,-5.8993834
Santa María de la Vega;Zamora;Castilla y León;42.0853485;-5.8096136;http://maps.google.es/maps?z=14&ll=42.0853485,-5.8096136
Santa María de Valverde;Zamora;Castilla y León;41.9352198;-5.934296;http://maps.google.es/maps?z=14&ll=41.9352198,-5.934296
Santibáñez de Tera;Zamora;Castilla y León;41.9873544;-5.9220401;http://maps.google.es/maps?z=14&ll=41.9873544,-5.9220401
Santibáñez de Vidriales;Zamora;Castilla y León;42.073481;-6.0151934;http://maps.google.es/maps?z=14&ll=42.073481,-6.0151934
Santovenia;Zamora;Castilla y León;41.8784288;-5.7091442;http://maps.google.es/maps?z=14&ll=41.8784288,-5.7091442
Sanzoles;Zamora;Castilla y León;41.4334524;-5.5660778;http://maps.google.es/maps?z=14&ll=41.4334524,-5.5660778
Tábara;Zamora;Castilla y León;41.8250765;-5.9600817;http://maps.google.es/maps?z=14&ll=41.8250765,-5.9600817
Tapioles;Zamora;Castilla y León;41.8574334;-5.4965117;http://maps.google.es/maps?z=14&ll=41.8574334,-5.4965117
Toro;Zamora;Castilla y León;41.526355;-5.3948571;http://maps.google.es/maps?z=14&ll=41.526355,-5.3948571
Torre del Valle, La;Zamora;Castilla y León;42.0902686;-5.7226708;http://maps.google.es/maps?z=14&ll=42.0902686,-5.7226708
Torregamones;Zamora;Castilla y León;41.4846887;-6.1783158;http://maps.google.es/maps?z=14&ll=41.4846887,-6.1783158
Torres del Carrizal;Zamora;Castilla y León;41.616168;-5.670278;http://maps.google.es/maps?z=14&ll=41.616168,-5.670278
Trabazos;Zamora;Castilla y León;41.7471766;-6.4929513;http://maps.google.es/maps?z=14&ll=41.7471766,-6.4929513
Trefacio;Zamora;Castilla y León;42.1221909;-6.6524089;http://maps.google.es/maps?z=14&ll=42.1221909,-6.6524089
Uña de Quintana;Zamora;Castilla y León;42.0863356;-6.1445216;http://maps.google.es/maps?z=14&ll=42.0863356,-6.1445216
Vadillo de la Guareña;Zamora;Castilla y León;41.2833225;-5.3541888;http://maps.google.es/maps?z=14&ll=41.2833225,-5.3541888
Valcabado;Zamora;Castilla y León;41.5481233;-5.7493004;http://maps.google.es/maps?z=14&ll=41.5481233,-5.7493004
Valdefinjas;Zamora;Castilla y León;41.451281;-5.4529717;http://maps.google.es/maps?z=14&ll=41.451281,-5.4529717
Valdescorriel;Zamora;Castilla y León;42.0224734;-5.510472;http://maps.google.es/maps?z=14&ll=42.0224734,-5.510472
Vallesa de la Guareña;Zamora;Castilla y León;41.1353514;-5.3263273;http://maps.google.es/maps?z=14&ll=41.1353514,-5.3263273
Vega de Tera;Zamora;Castilla y León;41.9988863;-6.1243682;http://maps.google.es/maps?z=14&ll=41.9988863,-6.1243682
Vega de Villalobos;Zamora;Castilla y León;41.9701384;-5.4631617;http://maps.google.es/maps?z=14&ll=41.9701384,-5.4631617
Vegalatrave;Zamora;Castilla y León;41.7001963;-6.1067533;http://maps.google.es/maps?z=14&ll=41.7001963,-6.1067533
Venialbo;Zamora;Castilla y León;41.3891772;-5.5365709;http://maps.google.es/maps?z=14&ll=41.3891772,-5.5365709
Vezdemarbán;Zamora;Castilla y León;41.6542243;-5.3669711;http://maps.google.es/maps?z=14&ll=41.6542243,-5.3669711
Vidayanes;Zamora;Castilla y León;41.9084263;-5.5750145;http://maps.google.es/maps?z=14&ll=41.9084263,-5.5750145
Videmala;Zamora;Castilla y León;41.6130434;-6.041883;http://maps.google.es/maps?z=14&ll=41.6130434,-6.041883
Villabrázaro;Zamora;Castilla y León;42.0536605;-5.7279275;http://maps.google.es/maps?z=14&ll=42.0536605,-5.7279275
Villabuena del Puente;Zamora;Castilla y León;41.3809752;-5.4066649;http://maps.google.es/maps?z=14&ll=41.3809752,-5.4066649
Villadepera;Zamora;Castilla y León;41.5487702;-6.1333417;http://maps.google.es/maps?z=14&ll=41.5487702,-6.1333417
Villaescusa;Zamora;Castilla y León;41.206335;-5.4648196;http://maps.google.es/maps?z=14&ll=41.206335,-5.4648196
